KEY,"English"
M_05_Victory_3,"[i]As you punch in the emergency rendezvous coordinates, you see the Star Destroyer’s heavy turbolaser turrets take aim. Your heart skips a beat as the [/i]Freedom Fighter[i] jumps to hyperspace moments before the three shots sear right through what would have been the bridge.\n\nNot waiting for trouble of your own, you fire up the [/i]Sentinel[i]-class hyperdrive and leave the Star Destroyer far behind.[/i]"
M_07_NAME,"Race Against Time"
M_07_DESC,"[i]It took time, a heap of credits, and a willingly blind eye, but some sympathetic Ord Mantell ruffians tracked down a lead on Captain Darpik’s star map. It sat in a safehouse while the local thugs who stole it tried to renegotiate with the Empire. Tried and failed.\n\nYou now have a limited window in which to intercept the ground convoy before the map reaches the planet’s Imperial relay station. If relayed and decoded, this map could reveal the Rebellion’s most vulnerable secrets.[/i]"
M_07_Intro,"[i]You trek along worn footpaths over the canyon, trying to keep a low profile with the anti-vehicle weapons you’ve brought.[/i]\n\nPlace tiles 02B, 05B, 07B, 11B, 18B(2), 31A, 32A(2), 36A(2), 38A, and 1 door."
M_07_Intro2,"[i]The cliff wall provides welcome shade from the overbearing heat, but your water flasks have already begun to run low. As you round a bend, you spot the Imperial transport below, crawling along the winding canyon floor. Somewhere inside that hunk of steel is Captain Darpik’s stolen star map.[/i]"
M_07_Mortar_TEC,"[i]You brush a small area clear of sand and rocks, leveling the ground for the mortar as the troopers taught you.[/i]\n\nOne hero tests ."
M_07_Mortar_INS,"[i]As the transport nears the bend you double check your aim.[/i]\n\nOne hero tests ."
M_07_Mortar_STR,"[i]Ready to fire, you drop in the heavy anti-tank round.[/i]\n\nOne hero tests ."
M_07_Mortar_3 Hero,"[i]You level off a small area on the cliff and set up the mortar, just like Lieutenant Talcon taught you. As the transport nears the bend, you double check your aim and drop in the heavy anti-tank round.[/i]\n\nOne hero tests . Another hero tests . A third hero tests .\n\nInput the total successes."
M_07_Mortar_2 Hero,"[i]You level off a small area on the cliff and set up the mortar, just like Lieutenant Talcon taught you. As the transport nears the bend, you double check your aim and drop in the heavy anti-tank round.[/i]\n\nOne hero tests . One hero tests . One hero tests . Limit two tests per hero.\n\nInput the total successes."
M_07_Gun,"[i]The heavy shell strikes the front of the transport with an explosion that echoes throughout the canyon. When the dust settles, you find you’ve blown the track off the vehicle, stopping it dead. Smoldering, but still functional, the main gun lurches to life, seeking its target.[/i]\n\nPlace a red Imperial mission token as indicated. This is the main gun. The main gun suffers {0}."
M_07_Initial Deployment,"[i]Alarmed by the attack, more Imperial forces swarm to inspect the damage.[/i]"
M_07_Stormtrooper Deployment,"[i]A squad of stromtroopers pushes forward, searching for whoever fired the shell.[/i]\n\nDeploy a regular Stormtrooper group as indicated. Assign it a color."
M_07_Start Playing,"[i]With your target disabled, and the element of surprise still on your side, you grab your satchel charges and scramble down a rocky scree to engage the Imperial forces and breach the vehicle![/i]\n\nDeploy the Rebels.\n\n  Objective Updated  \n\nBreach the vehicle door."
M_07_Reveal Canyon,"[i]Star map in hand, you set your sights on escape though the rugged canyon.[/i]\n\nRemove tile 18B."
M_07_Reveal Canyon2,"Place tiles 03B, 09B, 10B, 13B, 14B(2), 18B, 39B, and 1 door."
M_07_Canyon Objective Flavor,"[i]You let your pilot know that you’ve found the star map. ""Great to hear good news! Now get a move on, I’m hearing a lot of Imperial chatter over their comms. Extraction point is in an offshoot from the main canyon, not too far from your location, through an old gate.""[/i]\n\n  Objective Updated  \n\nGet through the gate with the star map."
M_07_Canyon Spawn Flavor,"[i]Imperial reinforcements arrive from a narrow passage.[/i]"
M_07_Entrance Spawn Flavor,"[i]Additional forces double back from farther down the winding canyon.[/i]"
M_07_Recurring Spawn Flavor,"[i]Reinforcements continue to pour in from down the main road.[/i]"
M_07_Discard Terminal Auto,"Discard the terminal."
M_07_Reveal Ship,"[i]You are happy to find your ship tucked away in a secluded pocket of the canyon.[/i]\n\nPlace tiles 01B, 18B(2), and 39B."
M_07_Reveal Exit,"[i]The boarding ramp is already lowered, ready for your escape.[/i]\n\nPlace 1 green mission token. This is the boarding ramp."
M_07_Fence Damage,"[i]As surprised as you are to find Imperial forces at your secret landing spot, they’re even more surprised to find a chunk of gate flying towards them.[/i]\n\nThe Imperial figure that deployed closest to where the door was suffers {0}."
M_07_Fence No Damage,"[i]The Rebel smugglers didn’t hide your ship well enough. Imperial forces swarm to cut off your escape.[/i]"
M_07_Escape Objective,"[i]""Finally! I can’t sit here all day!"" your pilot shouts over the comms. ""Get that map on board, and let's get out of here!""[/i]\n\nPlace 1 green mission token. This is the boarding ramp."
M_07_Escape Objective2,"If a hero is carrying the star map and all heroes are adjacent to this boarding ramp, select ""Escape"" from the boarding ramp to end the mission."

M_07_Escape_Objective_Adjacent,"[i]""Finally! I can’t sit here all day!"" your pilot shouts over the comms. ""Get that map on board, and let's get out of here!""[/i]\n\nIf a hero is carrying the star map and all heroes are adjacent to the shuttle, select the shuttle, then select ""Escape"" to end the mission.\n\n  Objective Updated  \n\nFight to the shuttle and escape with the star map."

M_07_Victory Flavor,"[i]You nearly tumble out the back of the shuttle as it lurches off the ground, boarding ramp still closing. ""Sorry for the turbulence, but I’ve already spent enough time in an Imperial cell,"" your pilot snarks. ""Great work down there!""[/i]"
M_07_Objective_1,"Breach the vehicle door."
M_07_Objective_2,"Search the crates for Captain Darpik’s star map."
M_07_Objective_3,"Get through the gate with the star map."
M_07_Objective_4,"Fight to the shuttle and escape with the star map."
M_07_Armored Door,"[i]The vehicle’s loading door is locked shut, but your satchel charges could blow it right off.[/i]\n\nA Rebel can interact to place the explosives."
M_07_Gun Info,"[i]The main gun creaks, following your movements.[/i]\n\nA Rebel can attack the main gun (Health: 10, Defense: 1 black die)."
M_07_Terminal Info,"[i]This terminal can access the shipping manifest. You might be able to locate records of the star map.[/i]\n\nA Rebel can interact to search the shipping records."
M_07_Discard Terminal,"[i]Finally reacting to your intrusion, the security protocols lock you out of the terminal.[/i]\n\nDiscard the terminal."
M_07_Crate Info,"[i]This Imperial supply crate could contain the stolen star map.[/i]\n\nA hero can interact with this crate to open it."
M_07_Crate Info2,"[i]This Imperial crate could still hold useful supplies.[/i]\n\nA hero can interact with this crate to open it."
M_07_Exterior Crate Info,"[i]This crate was scorched by your satchel charges. Hopefully the star map wasn’t damaged.[/i]\n\nA hero can interact with this crate to open it."
M_07_Fence Info,"[i]According to your pilot, your ship is waiting just beyond this locked iron gate.[/i]\n\nA Rebel can interact to try to open the gate."
M_07_Escape Info,"[i]The boarding ramp to your ship is lowered. Get the star map on board and escape.[/i]\n\nIf a hero is carrying the star map and all heroes are adjacent to the shuttle (in a highlighted space), select ""Escaper"" to end the mission."
M_07_Escape Info2,"[i]The boarding ramp to your shuttle is lowered. Your pilot is vocal over the comms about wanting to take off, provided you recover the map.[/i]\n\nIf a hero is carrying the star map and all heroes are adjacent to the shuttle (in a highlighted space), select ""Escape"" to end the mission."
M_07_Blue Crate Info,"[i]A small item lies near a power converter as if dropped there.[/i]\n\nA hero can interact with this crate to open it."
M_07_Incapacitated,"This hero is incapacitated. When activating, this hero receives only 1 action and can only use that action to perform a move. This hero does not restrict movement or block line of sight. Other figures cannot end their movement in this hero's space. Conditions cannot be applied to this hero. This hero cannot suffer damage or be targeted or affected by attacks, abilities, or any game effect except for those outlined here."
M_07_Display Variable,"{0}."
M_07_Armored Door Test,"Test ."
M_07_Terminal Test,"Test ."
M_07_Armored Door_1,"[i]You place the satchel right along the door, step back, and pull the trigger. The explosion rips the door apart.[/i]\n\nOpen the door."
M_07_Damage Self,"[i]The charge wasn’t oriented correctly, and you also eat some of the blast.[/i]\n\nYou suffer 2."
M_07_Damage Enemy,"[i]Your expertly placed charges directed the blast into the vehicle.[/i]\n\nEach of the deployed Imperial figures suffers 1."
M_07_Vehicle Enemies,"[i]Security forces brush off the dust and prepare to fight.[/i]"
M_07_Officer,"[i]An officer looks up from his terminal, furious that you’ve breached his convoy.[/i]\n\nDeploy the elite Imperial Officer."
M_07_Reveal Crates,"[i]The blast sends a few crates tumbling out of the vehicle. Somewhere among the cargo is the star map. Hopefully it wasn’t damaged by the explosion.[/i]\n\nPlace 7 crate tokens."
M_07_Reveal Terminal,"[i]The shipping logs could help narrow the search.[/i]\n\nPlace 1 terminal."
M_07_Reveal Blue Crate,"[i]A small object catches the sun from under some rocks.[/i]\n\nPlace 1 blue crate."
M_07_Crate Objective,"[i]Overcome the Imperial forces and retrieve the star map from one of the Imperial crates.[/i]\n\n  Objective Updated  \n\nSearch the crates for Captain Darpik’s star map."
M_07_Terminal Used,"[i]You also note the locations of certain items.[/i]\n\nLook at the top {0} cards of the Supply deck. Put any number of them back on top in any order and discard the rest."
M_07_Terminal Used no Crates,"[i]You verify the star map is in the final crate.[/i]\n\nYou become Focused."
M_07_Vehicle Setup,"Place tiles 31A, 32A(2), and 36A(2)."
M_07_Gun Destroyed,"[i]The scorched metal finally gives out, twisting off with a screech.[/i]\n\nDiscard the main gun."
M_07_Gun Fires,"[i]The smoldering main gun fires![/i]\n\nThe closest Rebel in line of sight of the main gun, ignoring figures, suffers {0}.\n\nThe main gun suffers {0}."
M_07_Gun Fires2,"[i]The smoldering main gun fires![/i]\n\nRoll 1 red die. The closest Rebel in line of sight of the main gun, ignoring figures, suffers  equal to the  results.\n\nThen main gun suffers  equal to the  results.\n\nHas the main gun suffered 10?"
M_07_Datapad Credits,"[i]Though damaged, this datapad can be salvaged after the Alliance retrieves all of its information.[/i]\n\nYou gained 25 credits."

M_07_Thing Retrieved,"[i]Tucked neatly in a padded case is the star map![/i]\n\nRetrieve the crate without spending an action. This crate is the star map.\n\n(See ""Retrieving Tokens"" on page 22 of the Rules Reference Guide.)"
M_07_Fence Test,"Test ."
M_07_Fence Fail,"[i]The well-worn padlock bends under the weight of your strike, but holds the gate shut. You’ll need to bash it again.[/i]"
M_07_Fence Succeed,"[i]The corrugated sheets fly from their eroded hinges.[/i]\n\nOpen the door."
M_07_Rockslide,"[i]The battle has loosened the old rock, and boulders tumble from above.[/i]\n\nEach figure on the indicated space suffers 1 and 1. Each figure in an adjacent space suffers 1."
M_07_Target Carrier,"the hero carrying the star map"
M_07_Discard Crate,"[i]The logs help you rule out one crate.[/i]\n\nDiscard the indicated crate."
M_07_Secondary Override,"toward the boarding ramp."
M_07_Secondary Override2,"toward the shuttle."
M_07_Spawn Villain,"[i]Your ambush has drawn unwanted attention.\n\n""It’s time to go!"" your pilot screams.[/i]"

M_07_Failure Flavor,"[i]You send the emergency extraction signal to the pilot.\n\n""Nothing’s ever easy with you Rebels, is it?’""\n\nTaking heavy fire, the pilot hovers above a relatively flat spot in the canyon, just long enough for you to crawl aboard. As the shuttle rises from the canyon, Imperial blasters continue to find their mark.\n\n""You are definitely covering my cantina bill tonight,"" the pilot grumbles. ""And my repairs.""[/i]"
M_07_Failure_2,"[i]You send the emergency extraction signal to the pilot.\n\n""Nothing’s ever easy with you Rebels, is it?’""\n\nTaking heavy fire, the pilot hovers above a relatively flat spot in the canyon. You leap for the open boarding ramp, but drop the star map as you scramble to pull yourself up. You yell at your pilot to take you back down.\n\n""We’re lucky to still be alive!"" the pilot shouts. ""And I’m keeping it that way.""[/i]"
M_07_Failure_3,"[i]You sprint for the shuttle, dodging the blasters as best you can. Somewhere between the rattling engines and the raging battle, the star map is knocked from your hands.\n\n""Leave it, there’s no time!"" the pilot shouts.\n\n""He’s right, live to fight another day,"" a crew member calls out.\n\nYou know your crew is right, but they still need to hold you back as you escape from Ord Mantell."

TEST_M3_CUSTOM_DEPLOY,"Would you like to deploy specific enemies?\n\n{0} threat remaining."
M_07_Peril_1,"[b]Minor Peril[/b]\n\n[i]The midday sun beats down, the heat sapping your energy.[/i]\n\nEach hero rolls 1 yellow die for each of their activation portraits, then suffers  equal to their  results."
M_07_Peril_2,"[b]Major Peril[/b]\n\n[i]The sun grows impossibly hotter, taking a heavy toll.[/i]\n\nEach hero rolls 1 yellow die for each of their activation portraits, then suffers  equal to their  results and  equal to their  results."
M_07_Peril_3,"[b]Deadly Peril[/b]\n\n[i]The battle has significantly loosened the rocks precariously lining the canyon walls. Deadly rockslides begin raining down the slopes.[/i]\n\nEach Rebel rolls 1 red die for each of their activation portraits, then suffers  equal to their  results."
M_07_Clue1,"[i]Alongside an immaculately itemized list of cargo, a lone encrypted personal message catches your attention. Quickly dispelling the protections, you open the message:\n\nGeneral,\n{0} is suspicious of me. He’s been tracking my accounts since we nabbed the captain from the cantina. Payment for this star map must be delivered in person. I’ll need coordinates and clearance for Felucia.[/i]"
M_07_Clue2,"[i]Pushing aside some stones, you recover a cracked datapad. Frozen on the display is a message time stamped minutes ago:\n\n""Send forces to these coordinates if you want to head off the Rebels. Even if they escape, DO NOT DESTROY THE SHUTTLE. I’m aboard and will recover the star map for the Empire.""\n\nLooking up, you watch {0} and {1} fire back at Imperial forces, covering your escape.[/i]"
