KEY,"English"
ENCOUNTER_32_BEFOREJABBA,"[i]You feel the enormous Hutt's eyes on you as you enter the audience chamber. His protocol droid, slightly more battered than the last time you saw him, manages to glare at you resentfully, despite his expression being set in metal.\n\nJabba speaks. ""You failed to uphold the deal you made with the Great Jabba,"" the droid translates. ""However, the Great Jabba needs you healthy in order to repay your debts. You will not pay the price of failure this time. At least, not you personally."" The droid tilts his head with infuriating impassivity. ""Your friends will not eat for the next two days. Meal privileges may be restored if the Great Jabba concludes your performance is worth it.""[/i]"
ENCOUNTER_32_PUNISHMENTRENDERED,"[i]There are crestfallen faces all around. {0}\n\n[i]""My master is giving you one more chance,"" Fortuna beckons. ""Come with me.""[/i]"
ENCOUNTER_32_BIBS_BRIEFING_1,"[i]Fortuna leads you to a small antechamber with a holoprojector crudely installed in the middle. He summons a map of Tatooine's local space. Glowing lines trace through the air showing the paths of ships through the sector.\n\n""The Empire has established a listening post here,"" Fortuna says, stabbing at a glowing ball. ""They have caught many ships. Some of the most talented smugglers in my master's employ have been forced to dump their cargo...much to Jabba's displeasure.""[/i]"
ENCOUNTER_32_PLAYER_BLOWIT,"So you want us to blow it up?"
ENCOUNTER_32_BIBS_BRIEFING_2,"[i]The Twi'lek shakes his head. ""The Empire would only build a new listening post, more heavily guarded. No...this is a chance to turn their equipment to my master's advantage.""\n\nHe swipes through the air, and the map is replaced with an image of a deep depression in the desert. ""We have arranged a trap for Captain Terro. One of the captain's patrols has 'gone missing,' and word has gotten back to him that they disappeared here, at the Great Pit of Carkoon. You must go there, ambush the Imperials, and acquire the code cylinders they carry. Those will get us access to the listening post's systems. And then my master may hear what the Empire hears.""\n\nPerhaps seeing a flicker of defiance in your eyes, Fortuna holds up a knobby finger. ""Refuse, and my master's patience with your friends will run out very quickly.""[/i]"
ENCOUNTER_32_PLAYER_ONOURWAY,"We're already leaving."
ENCOUNTER_33_NAME,"Jabba's Ambition"
ENCOUNTER_33_DESC,"[i]You return to the palace in hopes of finally paying off your debt to Jabba.[/i]"
ENCOUNTER_33_THEHUTTSMILES_1,"[i]Bib Fortuna takes the code cylinders from you and presents them to Jabba, bowing as he unfurls his long fingers. The Hutt smiles wide, like he's about to attempt to just swallow his majordomo whole.\n\n""The Great Jabba is very pleased with your success,"" Jabba's protocol droid says when Jabba speaks. ""Now all that remains is to penetrate Captain Terro's listening post and turn it to serve the Great Jabba.""[/i]"
ENCOUNTER_33_THEHUTTFROWNS_1,"[i]Bib Fortuna takes the code cylinders and presents them to Jabba, bowing as he unfurls his long fingers. The bounty hunter who retrieved them when you failed to do so glances smugly in your direction. The Hutt frowns deeply at having to spend credits on the bounty hunter.\n\n""The Great Jabba is gravely disappointed,"" Jabba's protocol droid says when Jabba speaks. ""But the task is done nonetheless. Now all that remains is to penetrate Captain Terro's listening post and turn it to serve the Great Jabba.""[/i]"
ENCOUNTER_33_PLAYER_US?,"And you want us to do it?"
ENCOUNTER_33_THEHUTTSMILES_2,"[i]""Precisely. If you still wish for your friends to survive."" Jabba speaks again, his words twisting into a low, rumbling chuckle. ""Further,"" continues the droid, ""this creates an opportunity to deal decisively with the Imperial presence on Tatooine."" The droid's eyes flash. ""You must eliminate Captain Terro himself.""[/i]"
ENCOUNTER_33_THEHUTTFROWNS_2,"[i]""You have no choice. You are fortunate that the Great Jabba has chosen to show your friends mercy after your failure."" Jabba speaks again, his words twisting into a low, threatening chuckle. ""Further,"" continues the droid, ""this creates an opportunity to deal decisively with the Imperial presence on Tatooine."" The droid's eyes flash. ""You must eliminate Captain Terro himself.""[/i]"
ENCOUNTER_33_PLAYER_ACCEPTANCE,"We want another shot at him, too."
ENCOUNTER_33_THEHUTTSMILES_3A,"[i]The Hutt guffaws, and tosses a celebratory snack into his mouth, chewing as he speaks. ""The Great Jabba is glad that you finally see reason,"" the droid translates.[/i]"
ENCOUNTER_33_THEHUTTFROWNS_3A,"[i]The Hutt frowns even deeper at that, and Fortuna slides just a little farther away from his master. ""The Great Jabba is glad that you finally understand your place,"" the droid translates.[/i]"
ENCOUNTER_33_PLAYER_REJECTION,"We aren't assassins."
ENCOUNTER_33_THEHUTTSMILES_3R,"[i]""You will be,"" croaks Fortuna. ""Or the bargain for your friends' safety is off.""[/i]"
ENCOUNTER_33_KHETANNA_DAMAGE,"[i]Jabba starts to gnaw on some sort of large drumstick. A Nikto wearing a mechanic's vest slinks into the audience chamber and whispers something to Jabba. The Hutt's lips turn down a bit, then he starts to cackle and mumbles around his delicious meal. ""The Great Jabba is amused by your tactics of using the deck gun of the [/i]Khetanna[i] to fire upon the deck itself,"" his droid says. ""Never do that again.""[/i]"
ENCOUNTER_33_KHETANNA_HEAVY_DAMAGE,"[i]Jabba starts to gnaw on some sort of large drumstick. A Nikto wearing a mechanic's vest slinks into the audience chamber and whispers something to Jabba. You hear his protocol droid say, ""Oh, not again,"" just before Jabba flies into a rage, swinging the massive drumstick in all directions. The Nikto ducks out of the way, but the droid isn't so lucky, and he goes flying to the ground from the impact, limbs breaking against the floor.\n\nFortuna shrugs. ""It seems you did significant damage to the [/i]Khetanna[i] with the deck gun,"" he explains.[/i]"
ENCOUNTER_33_KHETANNA_IMPOUNDED,"[i]Jabba starts to gnaw on some sort of large drumstick. A Nikto wearing a mechanic's vest slinks into the audience chamber and whispers something to Fortuna. The Twi'lek frowns and turns to Jabba. ""Master, Captain Terro has impounded the [/i]Khetanna[i].""\n\nJabba's eyes widen, and there is a brief moment of calm before the Hutt flies into a rage, swinging the massive drumstick in all directions. He strikes his protocol droid, and the droid goes flying to the ground from the impact, limbs breaking against the floor. Jabba continues to pound the droid with the slab of meat, venting his fury in a haze of nuts, bolts, and chunks of barbecued womp rat.\n\nFortuna bows placatingly. ""I will arrange for the appropriate bribes to be paid,"" he assures Jabba.[/i]"
ENCOUNTER_33_REASSURANCE_1,"[i]Fortuna clears his throat before continuing. ""Captain Terro may increase security at the listening post if we give him a chance to do so,"" Fortuna explains, ""so you will have to leave immediately. I will have one of Jabba's most lethal agents accompany you.""[/i]"
ENCOUNTER_33_PLAYER_SURVIVORS?,"We want to know our friends are safe."
ENCOUNTER_33_REASSURANCE_2,"[i]Fortuna's lips curl viciously. ""You should remain focused on the task at hand. But if you must have some guarantee..."" He glances at Jabba slyly. Jabba stares back at him, chewing thoughtfully. ""I will summon Senza for you."" Fortuna lets you turn to go before adding, ""Did she ever mention her family name? It's Terro. The Imperial captain is her son.""[/i]"
ENCOUNTER_33_PLAYER_FAMILYDEAD,"She said her family was dead."
ENCOUNTER_33_REASSURANCE_3,"[i]""That's certainly what she believes,"" Fortuna says simply. He waves you off, hurrying you along to do Jabba's dirty work.[/i]"
ENCOUNTER_33_SENZA_1,"[i]Sure enough, Senza meets you in the docking bay. ""Your friends are still alright,"" she confirms. ""You may not have cause to believe me, but I swear to you its true.""[/i]"
ENCOUNTER_33_PLAYER_SENZATRUTH,"Tell Senza about Captain Terro."
ENCOUNTER_33_SENZA_2T,"[i]Senza's lip quivers. She blinks a few times and clutches her japor charm as tight as she can manage. Then the tears start to flow.\n\n""I can't find the hope to believe it, but I don't know why you would lie to me,"" she stammers, wiping her eyes. ""My son, alive. Tell me...is he a good man?""[/i]"
ENCOUNTER_33_PLAYER_HONORABLE,"He is a man of honor."
ENCOUNTER_33_SENZA_3H,"[i]""I can tell you aren't saying everything,"" she sighs. ""But ever meeting him is as much of a fantasy as his survival was. I just wanted to know that some part of the boy I knew is still alive in him, and it sounds like he is.""[/i]"
ENCOUNTER_33_PLAYER_SOLDIER,"He is a great leader."
ENCOUNTER_33_PLAYER_NOPE,"No, he's pretty bad."
ENCOUNTER_33_SENZA_3N,"[i]Senza looks crestfallen, the wind leaving her sails once and for all. ""I can't say that is surprising,"" she mutters, her voice small. ""The galaxy does not leave much room for good men...Tatooine least of all."" She looks up at you again. ""Thank you for telling me, all the same.""[/i]"
ENCOUNTER_33_PLAYER_SENZASON,"Ask Senza if she has a son."
ENCOUNTER_33_SENZA_2S,"[i]""I had a son. He was very young when Jabba's thugs attacked our farm."" She strokes her japor charm and sniffs. ""They took my husband and son away and killed them. I should've done what had to be done."""
ENCOUNTER_33_PLAYER_SENZAOMISSION,"Thank her and go."
ENCOUNTER_33_DEPARTURETRUTH,"[i]""Good luck,"" says Senza. ""May the Force be with you.""[/i]"
ENCOUNTER_33_DEPARTUREOMISSION,"[i]""Good luck,"" says Senza. ""I understand the man who leads the Imperials here is dangerous. When you meet him, think of your friends here and do what must be done.""[/i]"
ENCOUNTER_34_NAME,"Safe Haven"
ENCOUNTER_34_DESC,"[i]The Rebel rescue ship takes you to a secret hideout to plan your next move.[/i]"
ENCOUNTER_34_SAFEHAVEN_1,"[i]You reach the Rebel hideout in a remote system. You set down in the docking bay and are welcomed by a line of Alliance rangers with blasters at the ready.[/i]"
ENCOUNTER_34_PLAYER_HANDS,"Hold up your hands."
ENCOUNTER_34_SAFEHAVEN_2H,"[i]You raise your hands slowly. A few rangers rush forward to check you for weapons or any devices that might label you as Imperial spies. Satisfied, one of them gives their commander a nod. She steps forward. ""I'm sorry for the cold reception. The Empire has been nipping at our heels for weeks,"" she explains. ""I'm Lieutenant Adromie, commander of this outpost. I understand from our people on Tatooine that you have some code cylinders for us?""[/i]"
ENCOUNTER_34_PLAYER_HANDOFF,"Hand them over."
ENCOUNTER_34_PLAYER_TOSS,"Toss the code cylinders on the deck."
ENCOUNTER_34_SAFEHAVEN_2T,"[i]The rangers tense, but notice what you've thrown are not grenades, but code cylinders. Their commander steps forward and bends to pick them up. ""Well, we're off to a great start,"" she mutters. A few of her rangers pat you down for any signs of listening devices. ""I'm Lieutenant Adromie, commander of this outpost. I'm sorry for the cold reception. The Empire has been nipping at our heels for weeks."""
ENCOUNTER_34_PLAYER_NOTALONE,"You aren't the only ones."
ENCOUNTER_34_SAFEHAVEN_3,"[i]Adromie holds up the code cylinders. ""These will help more than you know. How can we repay you?""\n\nYou explain what you've been through on Tatooine and how Jabba the Hutt is still holding many of your friends captive. ""I think we can help with that,"" Adromie says thoughtfully. ""Let me make a call.""[/i]"
ENCOUNTER_34_RESCUED_1,"[i]You spend the subsequent hours resting at the Rebel hideout. The conditions in the hideout aren't ideal, but they're better than at Jabba's palace. The Rebels don't have a lot to go around, but they are more generous with what they have than the Hutt was.\n\nThe next day, Lieutenant Adromie summons you to the docking bay. ""Our team from Tatooine is arriving,"" she explains.[/i]"
ENCOUNTER_34_PLAYER_TOBAY,"Go to the docking bay."
ENCOUNTER_34_RESCUED_2,"[i]A short-range transport lands in the docking bay just as you enter. The hatch opens and a ragtag group of Rebels emerge, clothes coated in Tatooine sand.\n\nThen, you see {0}'s head poke out of the hatch tentatively.\n\nOne by one, the survivors of the crash step onto the deck, blinking at the lighting after their stay in Jabba's dim dungeons.[/i]"
ENCOUNTER_34_PLAYER_GREET,"Greet them warmly."
ENCOUNTER_34_RESCUED_3,"[i]Your friends are glad to see you, and thank you for securing a way out of Jabba's clutches. You meet their rescuers, too, a band of Rebel agents who tell you of their own wild adventures on Tatooine and elsewhere. A sandy-haired Rebel in dark clothing is talking to {0}. A group of Alliance rangers offers food to {1} and {2}, who eagerly accept. A medic examines {3} for lingering injuries from the crash.\n\nThough the threat of the Empire continues to loom, Lieutenant Adromie assures you the Rebel transport [/i]Freedom Fighter[i] is on its way to carry you to somewhere secure.\n\nAnd yet...something is nagging at you. That rescue seemed too easy.[/i]\n\nEach hero tests . Enter the total ."
ENCOUNTER_34_NOTICE_FAILURE,"[i]You take a closer look at the Rebel team's transport. It's clearly seen better days, even under Tatooine's twin suns. You notice a faint glow beneath one of the maneuvering vanes. Taking a closer look, you dust off a strange device that seems foreign to the ship, but that you can't identify. You call Lieutenant Adromie over and point it out to her.\n\n""An Imperial tracking device!"" she exclaims when she sees it. ""If the Empire knows the location of this base, we're all in danger. It must be transmitting to Captain Terro's listening post on Tatooine.""[/i]"
ENCOUNTER_34_NOTICE_SUCCESS,"[i]You take a closer look at the Rebel team's transport. It's clearly seen better days, even under Tatooine's twin suns. You notice a faint glow beneath one of the maneuvering vanes. Taking a closer look, you dust off a tracking device of Imperial design.\n\n""Good thing you found this,"" Lieutenant Adromie says when you notify her of your discovery. ""If the Empire knows the location of this base, we're all in danger. It must be transmitting to Captain Terro's listening post on Tatooine.""[/i]\n\nYou gained 5 fame."
ENCOUNTER_34_NOTICE_GREATSUCCESS,"[i]You take a closer look at the Rebel team's transport. It's clearly seen better days, even under Tatooine's twin suns. You notice a faint glow beneath one of the maneuvering vanes. Taking a closer look, you dust off a tracking device cobbled together from parts of several Imperial designs, welded crudely to the underside of the hull.\n\n""Good thing you found this,"" Lieutenant Adromie says when you notify her of your discovery. ""If the Empire knows the location of this base, we're all in danger. It must be transmitting to Captain Terro's listening post on Tatooine."" You can't help but wonder why Terro would use such a makeshift tracking device.[/i]\n\nYou gained 8 fame."
ENCOUNTER_34_PLAYER_BLOWITUP,"We must attack the listening post."
ENCOUNTER_34_YOURMISSION,"[i]Adromie nods. ""I have to agree. If we can destroy the information before the Empire gets a chance to analyze it, we can stay hidden. Not going to be easy, though."" She crosses her arms over her uniform jacket. ""You can have your pick of our soldiers as an escort, but we will need some of them to help defend the hideout in your absence.""[/i]"
ENCOUNTER_34_PLAYER_COUNTUSIN,"Count us in."
ENCOUNTER_34_ALLIES,"You receive regular Rebel Troopers, regular Rebel Saboteurs, regular Alliance Rangers, and Luke Skywalker (Jedi Knight) as allies for the next mission!"
ENCOUNTER_35_NAME,"Enemy of My Enemy"
ENCOUNTER_35_DESC,"[i]With the help of Captain Terro, you reunite with the lost survivors while you decide how to rescue those still held by Jabba the Hutt.[/i]"

ENCOUNTER_35_CALL_TERRO,"[i]You contact Captain Terro using his secure channel. Honor-bound, he respects the deal that paid for his life.\n\nYou receive coordinates to a remote outpost and set out to reunite with the lost survivors.[/i]"
ENCOUNTER_35_IMPERIAL_BASE,"[i]You arrive at the dewback stables, where Captain Terro escorts you to an impressive series of tents on the outskirts of the camp.\n\n""You are not the first to flee Jabba's grasp,"" Terro says as he guides you through the crowded refugee camp. ""Without authorization for a proper offensive, the best I can do is shelter his victims.""[/i]"
ENCOUNTER_35_MEET_0,"[i]Terro stops at a small tent and lifts back the entrance flaps. Inside you find a handful of faces that you recognize from the transport, but who disappeared from the crash before you returned.\n\nTerro leaves and you spend hours catching up with the other crash survivors.[/i]"
ENCOUNTER_35_MEET_1,"[i]Terro stops at a small tent and lifts back the entrance flaps. Inside you find {0} {1}, whom you hadn't seen since Terro initially captured the survivor.\n\nTerro leaves and you spend hours catching up.[/i]"
ENCOUNTER_35_MEET_2,"[i]Terro stops at a small tent and lifts back the entrance flaps. Inside you find {0} {1} and {2} {3} whom you hadn't seen since Terro initially captured the survivors.\n\nTerro leaves and you spend hours catching up.[/i]"
ENCOUNTER_35_MEET_3,"[i]Terro stops at a small tent and lifts back the entrance flaps. Inside you find {0} {1}, {2} {3}, and a handful of faces that you recognize from the transport whom you hadn't seen since Terro initially captured the survivors.\n\nTerro leaves and you spend hours catching up.[/i]"

ENCOUNTER_35_TERRO_1,"[i]Having learned from the survivors that Terro has treated them well and even fought off mercenary raids, you return to the captain to thank him.\n\n""I joined the Empire to fight back against criminals like Jabba,"" Terro explains. ""He took my family from me, and joining the Empire was my only way to stop him from doing the same to others. Only recently did I learn that my mother is still alive, taken as a slave by Jabba when I was a child.""[/i]"
ENCOUNTER_35_TERRO_2,"[i]You chat for a minute about how meaningless the war seems from here, before Terro reminds you of your purpose.\n\n""The way I see it, you only have two options for freeing your friends from Jabba,"" he offers. ""You can offer your lives for theirs, or you can assault the palace.""[/i]"
ENCOUNTER_35_OPTION_1,"Discuss the deal."
ENCOUNTER_35_OPTION_2,"Discuss the assault."
ENCOUNTER_35_DISCUSS_DEAL,"[i]""Not many people are as dangerous to Jabba as you are,"" Terro observes. ""Most that are end up in his employ. If you are willing to do whatever it takes to guarantee your friends' safety, Jabba would likely accept an exchange.""\n\n""If you secure my mother's freedom as part of that deal,"" Terro stipulates, ""I will oversee the exchange. I promise on my honor and life that everyone will be safe. After that, I'll have my spies in the palace do what they can to help you stage an escape.""[/i]"
ENCOUNTER_35_DISCUSS_ASSAULT,"[i]""My forces have considered a direct assault many times,"" Terro explains. ""If we strike hard enough, we could theoretically breach the palace and fight our way to the prisoners. This path is riskier; there's no guarantee everyone will make it out alive. But if you're set on it, I'll fight with you until we can get to my mother and your friends.""[/i]"
ENCOUNTER_35_CHOOSE_MISSION,"[i]""Have you decided how you want to proceed?"" Terro asks.[/i]"
ENCOUNTER_35_CHOOSE_DEAL,"Let's make the deal."
ENCOUNTER_35_CHOOSE_ASSAULT,"Let's take the fight to Jabba."
ENCOUNTER_35_CONFIRM_DEAL,"Are you ready to offer your lives for the survivors?"
ENCOUNTER_35_CONFIRM_ASSAULT,"Are you ready to attack Jabba's palace?"

ENCOUNTER_35_SEND_TERMS,"[i]""Then it's settled,"" Terro says with a nod. ""Send Jabba the terms.""[/i]"
ENCOUNTER_35_JABBA_ACCEPTS,"[i]After a few nerve-racking hours you receive coordinates and a simple reply from Bib Fortuna: ""Offer accepted.""[/i]"
ENCOUNTER_35_TERRO_EXCHANGE,"[i]Terro flies you to the coordinates along a sandy road, where his squad of stormtroopers squares off a hundred paces from Bib Fortuna and his gang of Weequay.\n\nSlowly, Terro marches you up the right side of the road while {0}, {1}, Senza, and the others are released silently to stormtroopers on the other side.\n\nYou see the survivors escorted to safety as Weequay bind your hands and throw sacks over your heads.[/i]"

ENCOUNTER_35_TERRO_STORM_PALACE,"[i]Terro suggests you wait until nightfall to assault the palace, which should give you the element of surprise. You are concerned about Jabba retaliating against his captives before you can reach them, but launching an assault in broad daylight seems like suicide.\n\nYou agree to Terro's plan, and spend the rest of the afternoon catching up with the survivors in Terro's camp.[/i]"
ENCOUNTER_36_NAME,"The Rebel Way"
ENCOUNTER_36_DESC,"[i]Having bested Jabba's assassins, you return to your Rebel allies to discuss how to finally free the survivors still held by the vile Hutt.[/i]"

ENCOUNTER_36_JOIN_REBELS,"[i]You rejoin your Rebel allies to discuss how to proceed.\n\n""Jabba just played his hand,"" the saboteur commander advises. ""We need to strike while he's weak!""\n\n""Yes, but we risk the survivors' safety if we attack the Hutt in his own palace,"" Lieutenant Adromie counters. ""We should use our victory as bargaining leverage.""[/i]"
ENCOUNTER_36_OPTION_1,"Discuss the deal."
ENCOUNTER_36_OPTION_2,"Discuss the assault."
ENCOUNTER_36_DISCUSS_DEAL,"[i]""You survived a premeditated ambush by Jabba's best assassins,"" Adromie observes. ""If you are willing to do whatever it takes to guarantee your friends' safety, Jabba would likely accept an exchange: your lives for theirs.""\n\n""If you decide to offer this trade,"" the lieutenant continues, ""I'll have my soldiers escort you to the exchange. You have my word that the survivors will be safe, but I can't guarantee the same for you.""[/i]"
ENCOUNTER_36_DISCUSS_ASSAULT,"[i]""Jabba threw his best at you and it wasn't enough,"" the saboteur explains. ""If you strike soon and hard, you could breach the palace and fight your way to the prisoners.""\n\n""This path is riskier,"" the commander admits. ""There's no guarantee everyone will make it out alive.""[/i]"
ENCOUNTER_36_CHOOSE_MISSION,"[i]After lively debate, the Rebels defer the final choice to you.[/i]"
ENCOUNTER_36_CHOOSE_DEAL,"Let's make the deal."
ENCOUNTER_36_CHOOSE_ASSAULT,"Let's take the fight to Jabba."
ENCOUNTER_36_CONFIRM_DEAL,"Are you ready to offer your lives for the survivors?"
ENCOUNTER_36_CONFIRM_ASSAULT,"Are you ready to attack Jabba's palace?"

ENCOUNTER_36_SEND_TERMS,"[i]""Then it's settled,"" the ranger says as her soldiers prepare for the exchange. ""Send Jabba the terms.""[/i]"
ENCOUNTER_36_JABBA_ACCEPTS,"[i]After a few nerve-racking hours you receive coordinates and a simple reply from Bib Fortuna: ""Offer accepted.""[/i]"
ENCOUNTER_36_RANGER_EXCHANGE,"[i]You fly to the coordinates along a sandy road, where the rangers take overwatch positions a hundred paces from Bib Fortuna and his gang of Weequay.\n\nSlowly, Lieutenant Adromie marches you up the right side of the road while {0}, {1}, and the others are released on the opposite side.\n\nYou see the survivors escorted to safety as Weequay bind your hands and throw sacks over your heads.[/i]"

ENCOUNTER_36_STORM_PALACE,"[i]The saboteur suggests you wait until nightfall to assault the palace, which should give you the element of surprise. You are concerned about Jabba retaliating against his captives before you can reach them, but launching an assault in broad daylight seems like suicide.\n\nYou agree to the plan, and spend the rest of the afternoon resting up and preparing for the fight of your lives.[/i]"
ENCOUNTER_37_NAME,"All Alone"
ENCOUNTER_37_DESC,"[i]Betrayed by Jabba, wanted by the Empire, and still cut off from the Rebellion, you retreat to determine how to finally free the survivors still held by the vile Hutt.[/i]"

ENCOUNTER_37_JOIN_REBELS,"[i]With no allies left, you consider the options on the table. You ultimately settle on two possible plans of action.\n\nYou could offer to exchange your lives for the survivors', or you could attempt an assault on the palace itself.[/i]"
ENCOUNTER_37_OPTION_1,"Consider the deal."
ENCOUNTER_37_OPTION_2,"Consider the assault."
ENCOUNTER_37_DISCUSS_DEAL,"[i]Jabba put prices on your heads, so he clearly wants you dealt with. His hired hunter already failed, and others will be reluctant to try. Jabba might be willing to make a prisoner exchange.\n\nIf the Hutt accepts the deal, you could guarantee the survivors are free before giving yourselves up.[/i]"
ENCOUNTER_37_DISCUSS_ASSAULT,"[i]Jabba's forces have proven no match for you. If you attack while he's still reeling from his failed betrayal, you could penetrate the palace and stage a breakout.\n\nIf you take too long, however, there's no guarantee that the survivors will be safe.[/i]"
ENCOUNTER_37_CHOOSE_MISSION,"[i]The decision weighs heavily on you.[/i]"
ENCOUNTER_37_CHOOSE_DEAL,"Let's make the deal."
ENCOUNTER_37_CHOOSE_ASSAULT,"Let's take the fight to Jabba."
ENCOUNTER_37_CONFIRM_DEAL,"Are you ready to offer your lives for the survivors?"
ENCOUNTER_37_CONFIRM_ASSAULT,"Are you ready to attack Jabba's palace?"

ENCOUNTER_37_SEND_TERMS,"[i]You agree to turn yourselves in and send Jabba the terms of your surrender.[/i]"
ENCOUNTER_37_JABBA_ACCEPTS,"[i]After a few nerve-racking hours you receive coordinates and a simple reply from Bib Fortuna: ""Offer accepted.""[/i]"
ENCOUNTER_37_EXCHANGE,"[i]You fly to the coordinates along a sandy road, and march toward Bib Fortuna and his gang of Weequay.\n\nYou place your weapons on the ground as instructed. {0}, {1}, and the others are released on the opposite side of the road. You let the pirates take you into custody, but then Bib gives the order to open fire on the survivors.\n\nYou struggle against your captors as the survivors flee toward your ship, but Weequay bind your hands and throw sacks over your heads.[/i]"

ENCOUNTER_37_STORM_PALACE,"[i]You consider waiting until nightfall to assault the palace, which should give you the element of surprise. You are concerned about Jabba retaliating against his captives before you can reach them, but launching an assault in broad daylight seems like suicide.\n\nYou decide waiting will give you your best chance for success, and spend the rest of the afternoon resting up and preparing for the fight of your lives.[/i]"
ENCOUNTER_38_NAME,"In Enemy Hands"
ENCOUNTER_38_DESC,"[i]Having failed in your mission to defeat Captain Terro, you find yourselves imprisoned by the Empire. All you can do is wait to learn what fate Terro will choose for you.[/i]"
ENCOUNTER_38_TERRO,"[i]The door to your cell at the Imperial holding facility in Mos Eisley opens. Squinting through the sudden flood of bright light into the dim cell, you make out the shape of a stormtrooper with an orange captain's pauldron as he enters. Standing just outside the door is a squad of armed stormtroopers, weapons at the ready.\n\n""You have been no end of trouble for me,"" a voice you recognize as Terro's says through the captain's helmet, ""but having you alive has presented an unexpected opportunity.""[/i]"
ENCOUNTER_38_TERRO_2,"[i]""Jabba the Hutt has long plagued this planet with his criminal activities,"" Terro explains. ""Among his litany of crimes are kidnapping and murder, both of which affect me personally. You see, back when I was a young boy growing up here on Tatooine, Jabba's thugs murdered both of my parents... or so I thought. I have only recently learned that my mother is still alive, living in forced servitude to the Hutt. Fortunately, I now have a chip with which to bargain for her freedom: you.""\n\n""Jabba has agreed to exchange you for my mother, along with several others who had been taken captive from a civilian craft that recently crash landed not far from here.""[/i]"
ENCOUNTER_38_TERRO_2_BTN,"What will happen to the crash survivors?"
ENCOUNTER_38_TERRO_3,"[i]""They will receive food and medical treatment, and then they will rejoin the rest of the survivors of the crash as my guests,"" Terro replies. ""They have committed no crime, and are free to leave any time they choose.\n\n""As for you, I am sure a terrible fate awaits you at Jabba's hands,"" Terro continues, ""and while I would not be sad to see you die for your own crimes against the Empire, I would rather see an end to Jabba's reign.\n\n""I have certain... friends inside Jabba's palace, and I have instructed them to provide you a means by which to bring down the Hutt. Whether you succeed and destroy Jabba or fail and perish yourselves makes little difference to me. But if you attempt to thwart this prisoner exchange, I will not hesitate to kill you.""[/i]"
ENCOUNTER_38_TERRO_3_BTN,"Understood."
ENCOUNTER_38_EXCHANGE,"[i]The stormtroopers put you in stun cuffs and load you onto a speeder, which travels deep into the Dune Sea. It comes to a stop on a flat, rocky area with firm footing and nowhere to hide forces for an ambush: the perfect spot for an exchange.\n\nAs you are unloaded from the speeder, you see the survivors, along with Jabba's servant Senza, standing in a group near two skiffs. A dozen armed Weequay flank the prisoners on all sides.[/i]"
ENCOUNTER_38_EXCHANGE_2,"[i]Terro orders you to start walking, and as you do, Senza and the survivors are released to start walking toward you. The survivors give you looks ranging from gratitude to anguish as they pass by you on their way toward Terro's men.\n\nWhen you reach the Weequay, they grab each of you and force you onto your knees. You wonder briefly if Jabba has come to his senses and ordered you to be executed immediately, but the Weequay slip cloth sacks over your heads and roughly load you onto the skiffs for transport. One way or another, this will be your last journey into Jabba's realm.[/i]"
ENCOUNTER_41_NAME,"In the Trenches"
ENCOUNTER_41_DESC,"[i]Having survived your encounter with the peculiar Imperial tank, you know it is just a matter of time before the Empire sends more troops to hunt you down. With your supplies running dangerously low, you will need to take extreme measures to get off world.[/i]"

ENCOUNTER_41_2S_INTRO,"[i]After putting some distance between yourselves and the remains of the Imperial patrol, you settle in with your fellow troopers in one of the trenches to catch your breath. As you search the area for supplies, Talcon and Kish begin talking about their experience during the Empire’s attack.[/i]"
ENCOUNTER_41_1S_INTRO,"[i]After putting some distance between yourselves and the remains of the Imperial patrol, you and Lieutenant Talcon settle into one of the trenches to catch your breath. As you search the area for supplies, Talcon begins talking about her experience during the Empire’s attack.[/i]"
ENCOUNTER_41_1S_PLAYER_BATTLE,"Where were you during the battle?"
ENCOUNTER_41_1S_BATTLE_RESPONSE,"[i]Lieutenant Talcon stares out across the frozen battlefield, a grim look on her face. “When the first walkers crossed the ridge, we were at the front line.” Her gaze returns to the present. “And when command called for the final evacuation, we stayed behind to cover the retreat.”[/i]"
ENCOUNTER_41_1S_PLAYER_UNIT,"Did the rest of your unit make it out?"
ENCOUNTER_41_2S_UNIT_RESPONSE,"[i]Talcon goes silent and Corporal Kish responds. “We are all that is left of our unit. When the shield generator blew, we held our ground as long as we could, but the battle quickly descended into chaos.” He adjusts the sights on his A280 blaster rifle. “How about your unit?”[/i]"
ENCOUNTER_41_1S_UNIT_RESPONSE,"[i]She slowly shakes her head. “With Kish gone, I am the only survivor. He was a good soldier. And a good friend. I should be the one to tell his family on Corellia.” Talcon absently adjusts the sights on her A280 blaster rifle. “How about your squad?”[/i]"
ENCOUNTER_41_1S_PLAYER_UNIT_SILENT,"Remain silent."
ENCOUNTER_41_1S_PLAYER_UNIT_TALK,"Tell her about your commander’s sacrifice."
ENCOUNTER_41_2S_SILENT_RESPONSE,"[i]Kish nods in quiet understanding. After a few moments of silence, Talcon breaks the silence. “Let’s not let the sacrifice of our fallen comrades be in vain. We can honor their memory by getting the information about this new tank back to Rebel High Command.""[/i]"
ENCOUNTER_41_1S_SILENT_RESPONSE,"[i]Talcon nods in quiet understanding. After a few moments of silence, she stands. “Let’s not let the sacrifice of our fallen comrades be in vain,” Talcon says. “We can honor their memory by getting the information about this new tank back to Rebel High Command.""[/i]"
